landmark,frame,x,y
LEFT_INDEX,17,423.48,238.75
LEFT_INDEX,18,447.29,206.93
LEFT_INDEX,19,563.52,194.48
LEFT_INDEX,20,563.98,194.77
LEFT_INDEX,21,643.51,207.38
LEFT_INDEX,22,821.15,183.21
LEFT_INDEX,23,845.20,183.48
LEFT_INDEX,24,819.17,191.36
LEFT_INDEX,25,638.40,209.76
LEFT_INDEX,26,641.00,200.54
LEFT_INDEX,27,612.10,224.22
LEFT_INDEX,28,566.30,196.57
LEFT_INDEX,29,804.49,257.83
LEFT_INDEX,30,382.83,194.91
LEFT_INDEX,31,414.54,199.67
LEFT_INDEX,32,414.10,199.00
LEFT_INDEX,33,558.33,194.65
LEFT_INDEX,34,596.71,229.90
LEFT_INDEX,35,758.10,209.91
LEFT_INDEX,36,802.52,200.88
LEFT_INDEX,37,797.95,200.99
LEFT_INDEX,38,803.40,196.77
LEFT_INDEX,39,713.92,200.08
LEFT_INDEX,40,568.88,200.23
LEFT_INDEX,41,611.02,360.96
LEFT_INDEX,42,700.71,424.60
LEFT_INDEX,43,511.81,250.38
LEFT_INDEX,44,684.03,354.70
LEFT_INDEX,45,566.37,200.54
LEFT_INDEX,46,597.61,246.85
LEFT_INDEX,47,676.10,266.52
LEFT_INDEX,48,644.04,239.56
LEFT_INDEX,49,609.07,259.42
LEFT_INDEX,50,760.12,172.63
LEFT_INDEX,51,679.95,171.25
LEFT_INDEX,52,579.61,192.33
LEFT_INDEX,53,482.58,144.50
LEFT_INDEX,54,458.48,142.96
LEFT_INDEX,55,458.35,142.98
LEFT_INDEX,56,455.02,144.76
LEFT_INDEX,57,602.23,207.56
LEFT_INDEX,58,619.59,154.14
LEFT_INDEX,59,725.03,160.60
LEFT_INDEX,60,773.85,125.06
LEFT_INDEX,61,780.65,123.05
LEFT_INDEX,62,770.79,115.97
LEFT_INDEX,63,714.46,124.09
LEFT_INDEX,64,628.43,372.43
LEFT_INDEX,65,513.70,209.54
LEFT_INDEX,66,531.54,208.58
LEFT_INDEX,67,530.73,211.20
LEFT_INDEX,68,583.43,189.78
LEFT_INDEX,69,514.41,114.97
LEFT_INDEX,70,648.64,156.32
LEFT_INDEX,71,686.22,182.95
LEFT_INDEX,72,645.23,125.52
LEFT_INDEX,73,638.82,142.48
LEFT_INDEX,74,647.52,192.64
LEFT_INDEX,75,632.24,145.72
LEFT_INDEX,76,623.63,151.59
LEFT_INDEX,77,670.52,323.48
LEFT_INDEX,78,661.34,368.47
LEFT_INDEX,79,639.74,196.92
LEFT_INDEX,80,578.91,187.06
LEFT_INDEX,83,647.44,146.23
LEFT_INDEX,84,653.14,156.35
LEFT_INDEX,85,671.99,146.69
LEFT_INDEX,86,703.20,162.71
LEFT_INDEX,87,719.90,167.36
LEFT_INDEX,89,672.28,174.78
LEFT_INDEX,90,672.25,174.84
LEFT_INDEX,91,658.22,168.22
LEFT_INDEX,92,660.73,183.67
LEFT_INDEX,93,622.08,131.96
LEFT_INDEX,94,637.22,157.34
LEFT_INDEX,95,723.40,227.54
LEFT_INDEX,96,709.24,215.97
LEFT_INDEX,97,607.24,126.29
LEFT_INDEX,98,608.24,130.05
LEFT_INDEX,99,579.32,139.54
LEFT_INDEX,103,559.17,203.53
LEFT_INDEX,104,648.41,126.28
LEFT_INDEX,105,650.28,126.12
LEFT_INDEX,106,653.43,123.96
LEFT_INDEX,107,661.64,128.78
LEFT_INDEX,108,660.58,125.73
LEFT_INDEX,109,679.85,136.45
LEFT_INDEX,111,672.89,177.79
LEFT_INDEX,112,677.51,209.81
LEFT_INDEX,113,672.37,198.49
LEFT_INDEX,114,664.47,199.09
LEFT_INDEX,115,637.71,139.84
LEFT_INDEX,116,655.86,136.28
LEFT_INDEX,117,659.40,140.15
LEFT_INDEX,118,651.58,135.53
LEFT_INDEX,119,652.23,134.62
LEFT_INDEX,120,656.10,130.74
LEFT_INDEX,121,653.11,130.60
LEFT_INDEX,122,644.72,138.45
LEFT_INDEX,125,700.44,241.11
LEFT_INDEX,127,629.70,201.59
LEFT_INDEX,128,699.84,137.12
LEFT_INDEX,129,710.22,139.91
LEFT_INDEX,130,714.37,141.96
LEFT_INDEX,131,716.08,142.79
LEFT_INDEX,132,709.51,154.35
LEFT_INDEX,133,717.37,156.75
LEFT_INDEX,134,693.02,175.81
LEFT_INDEX,135,689.14,194.22
LEFT_INDEX,136,632.53,218.20
LEFT_INDEX,137,653.29,195.16
LEFT_INDEX,138,646.55,191.42
LEFT_INDEX,140,613.26,206.14
LEFT_INDEX,141,578.27,225.60
LEFT_INDEX,142,634.71,234.93
LEFT_INDEX,143,629.57,238.07
LEFT_INDEX,144,680.07,237.48
LEFT_INDEX,145,613.99,254.07
LEFT_INDEX,146,715.98,230.28
LEFT_INDEX,147,694.38,240.64
LEFT_INDEX,148,809.30,231.25
LEFT_INDEX,149,814.54,234.90
LEFT_INDEX,150,842.82,222.20
LEFT_INDEX,151,591.76,213.64
LEFT_INDEX,152,689.09,212.99
LEFT_INDEX,153,686.05,264.89
LEFT_INDEX,154,686.30,292.44
LEFT_INDEX,155,685.27,225.50
LEFT_INDEX,156,504.00,229.83
LEFT_INDEX,157,537.36,225.09
LEFT_INDEX,158,632.33,237.84
LEFT_INDEX,159,782.56,226.70
LEFT_INDEX,160,782.95,227.27
LEFT_INDEX,161,915.68,237.52
LEFT_INDEX,162,930.97,229.73
LEFT_INDEX,163,930.09,230.39
LEFT_INDEX,164,902.54,241.29
LEFT_INDEX,165,846.29,246.51
LEFT_INDEX,166,847.21,247.66
LEFT_INDEX,167,718.45,226.65
LEFT_INDEX,168,675.93,214.44
LEFT_INDEX,169,565.56,289.66
LEFT_INDEX,170,493.48,297.29
LEFT_INDEX,171,453.11,303.09
LEFT_INDEX,172,452.84,303.01
LEFT_INDEX,173,434.17,302.84
LEFT_INDEX,174,437.82,303.47
LEFT_INDEX,175,455.69,305.63
LEFT_INDEX,176,491.98,308.35
LEFT_INDEX,177,548.99,302.21
LEFT_INDEX,178,549.07,302.58
LEFT_INDEX,179,658.57,295.71
LEFT_INDEX,180,648.20,252.37
LEFT_INDEX,181,578.24,233.24
LEFT_INDEX,182,840.54,317.22
LEFT_INDEX,183,869.57,320.40
RIGHT_INDEX,0,731.86,430.51
RIGHT_INDEX,1,641.07,439.81
RIGHT_INDEX,2,653.75,428.60
RIGHT_INDEX,3,608.88,457.48
RIGHT_INDEX,4,601.86,452.84
RIGHT_INDEX,5,606.78,413.27
RIGHT_INDEX,6,440.26,361.46
RIGHT_INDEX,7,419.28,344.39
RIGHT_INDEX,8,419.07,344.17
RIGHT_INDEX,9,425.13,328.61
RIGHT_INDEX,10,483.49,310.94
RIGHT_INDEX,11,675.78,393.73
RIGHT_INDEX,12,668.73,273.15
RIGHT_INDEX,13,793.58,257.60
RIGHT_INDEX,14,790.60,258.74
RIGHT_INDEX,15,833.87,244.48
RIGHT_INDEX,16,826.70,225.32
RIGHT_INDEX,17,783.77,219.28
RIGHT_INDEX,18,630.70,217.59
RIGHT_INDEX,19,672.93,200.99
RIGHT_INDEX,20,662.69,198.54
RIGHT_INDEX,21,647.91,223.86
RIGHT_INDEX,22,418.52,178.90
RIGHT_INDEX,23,407.01,194.30
RIGHT_INDEX,24,419.12,197.31
RIGHT_INDEX,25,629.43,195.46
RIGHT_INDEX,26,647.99,189.18
RIGHT_INDEX,27,564.36,193.29
RIGHT_INDEX,28,749.69,243.60
RIGHT_INDEX,29,397.22,193.33
RIGHT_INDEX,30,825.59,269.54
RIGHT_INDEX,31,794.57,293.80
RIGHT_INDEX,32,794.59,294.01
RIGHT_INDEX,33,716.43,306.76
RIGHT_INDEX,34,622.70,308.61
RIGHT_INDEX,35,511.32,333.84
RIGHT_INDEX,36,451.78,363.44
RIGHT_INDEX,37,434.94,372.02
RIGHT_INDEX,38,435.39,372.68
RIGHT_INDEX,39,480.01,377.52
RIGHT_INDEX,40,567.25,375.52
RIGHT_INDEX,41,613.61,310.04
RIGHT_INDEX,42,488.77,201.07
RIGHT_INDEX,43,670.28,356.97
RIGHT_INDEX,44,476.32,193.45
RIGHT_INDEX,45,725.63,396.77
RIGHT_INDEX,46,613.86,273.24
RIGHT_INDEX,47,637.87,251.77
RIGHT_INDEX,48,712.53,197.98
RIGHT_INDEX,49,717.75,196.04
RIGHT_INDEX,50,484.91,432.82
RIGHT_INDEX,51,481.85,416.48
RIGHT_INDEX,52,519.71,401.77
RIGHT_INDEX,53,617.74,315.90
RIGHT_INDEX,54,675.72,357.23
RIGHT_INDEX,55,675.21,354.55
RIGHT_INDEX,56,756.86,381.23
RIGHT_INDEX,57,679.46,265.87
RIGHT_INDEX,58,752.23,304.98
RIGHT_INDEX,59,708.52,293.04
RIGHT_INDEX,60,579.61,297.51
RIGHT_INDEX,61,575.90,291.93
RIGHT_INDEX,62,537.02,176.04
RIGHT_INDEX,63,528.64,159.99
RIGHT_INDEX,64,519.94,193.17
RIGHT_INDEX,65,500.49,197.33
RIGHT_INDEX,66,560.12,185.18
RIGHT_INDEX,67,550.11,190.86
RIGHT_INDEX,68,562.02,184.14
RIGHT_INDEX,69,641.03,190.99
RIGHT_INDEX,70,610.53,157.63
RIGHT_INDEX,71,689.16,184.04
RIGHT_INDEX,72,657.27,149.24
RIGHT_INDEX,73,650.22,155.24
RIGHT_INDEX,74,610.58,183.42
RIGHT_INDEX,75,622.45,150.65
RIGHT_INDEX,76,596.63,165.73
RIGHT_INDEX,77,564.01,186.83
RIGHT_INDEX,78,562.70,185.97
RIGHT_INDEX,79,562.99,182.55
RIGHT_INDEX,80,598.99,163.98
RIGHT_INDEX,83,661.64,158.21
RIGHT_INDEX,84,662.09,157.75
RIGHT_INDEX,85,676.64,159.80
RIGHT_INDEX,86,717.18,172.46
RIGHT_INDEX,87,740.66,168.70
RIGHT_INDEX,89,658.99,177.34
RIGHT_INDEX,90,659.17,177.16
RIGHT_INDEX,91,646.64,177.87
RIGHT_INDEX,92,642.68,185.82
RIGHT_INDEX,93,604.62,122.18
RIGHT_INDEX,94,613.25,147.83
RIGHT_INDEX,95,584.28,132.44
RIGHT_INDEX,96,605.48,135.61
RIGHT_INDEX,97,594.93,126.59
RIGHT_INDEX,98,608.27,125.40
RIGHT_INDEX,99,598.91,129.06
RIGHT_INDEX,103,633.48,147.11
RIGHT_INDEX,104,652.43,134.94
RIGHT_INDEX,105,664.04,131.35
RIGHT_INDEX,106,679.43,134.90
RIGHT_INDEX,107,680.60,135.36
RIGHT_INDEX,108,674.30,133.77
RIGHT_INDEX,109,699.38,144.23
RIGHT_INDEX,111,677.81,186.83
RIGHT_INDEX,112,684.21,215.63
RIGHT_INDEX,113,677.99,201.19
RIGHT_INDEX,114,684.46,250.04
RIGHT_INDEX,115,649.12,116.91
RIGHT_INDEX,116,653.87,128.25
RIGHT_INDEX,117,645.85,136.73
RIGHT_INDEX,118,651.95,132.11
RIGHT_INDEX,119,649.17,132.63
RIGHT_INDEX,120,655.34,124.76
RIGHT_INDEX,121,656.39,129.88
RIGHT_INDEX,122,659.33,133.80
RIGHT_INDEX,125,699.31,238.62
RIGHT_INDEX,127,703.41,148.79
RIGHT_INDEX,128,715.37,144.20
RIGHT_INDEX,129,714.87,146.48
RIGHT_INDEX,130,724.70,150.89
RIGHT_INDEX,131,724.70,151.96
RIGHT_INDEX,132,739.19,158.94
RIGHT_INDEX,133,732.07,160.70
RIGHT_INDEX,134,713.31,174.35
RIGHT_INDEX,135,680.47,193.16
RIGHT_INDEX,136,637.67,211.72
RIGHT_INDEX,137,635.74,210.00
RIGHT_INDEX,138,637.03,197.89
RIGHT_INDEX,140,556.55,203.92
RIGHT_INDEX,141,556.89,226.18
RIGHT_INDEX,142,543.93,275.26
RIGHT_INDEX,143,545.62,274.70
RIGHT_INDEX,144,553.86,273.11
RIGHT_INDEX,145,717.74,186.11
RIGHT_INDEX,146,708.46,167.50
RIGHT_INDEX,147,709.68,192.34
RIGHT_INDEX,148,809.16,234.76
RIGHT_INDEX,149,813.55,235.99
RIGHT_INDEX,150,855.98,217.86
RIGHT_INDEX,151,851.56,213.28
RIGHT_INDEX,152,797.62,227.29
RIGHT_INDEX,153,642.31,211.30
RIGHT_INDEX,154,658.82,224.86
RIGHT_INDEX,155,654.87,230.63
RIGHT_INDEX,156,611.66,234.30
RIGHT_INDEX,157,759.75,216.73
RIGHT_INDEX,158,781.92,223.67
RIGHT_INDEX,159,611.52,215.64
RIGHT_INDEX,160,609.03,214.67
RIGHT_INDEX,161,575.99,205.08
RIGHT_INDEX,162,683.81,217.47
RIGHT_INDEX,163,681.91,212.56
RIGHT_INDEX,164,693.86,226.93
RIGHT_INDEX,165,711.84,231.28
RIGHT_INDEX,166,693.14,235.63
RIGHT_INDEX,167,714.74,229.95
RIGHT_INDEX,168,677.28,226.17
RIGHT_INDEX,169,706.25,204.91
RIGHT_INDEX,170,741.33,219.97
RIGHT_INDEX,171,757.79,224.51
RIGHT_INDEX,172,757.93,224.15
RIGHT_INDEX,173,772.52,221.74
RIGHT_INDEX,174,775.26,217.44
RIGHT_INDEX,175,752.72,234.61
RIGHT_INDEX,176,720.57,239.93
RIGHT_INDEX,177,628.46,333.69
RIGHT_INDEX,178,631.76,338.70
RIGHT_INDEX,179,667.94,294.01
RIGHT_INDEX,180,639.66,237.46
RIGHT_INDEX,181,779.01,330.68
RIGHT_INDEX,182,545.32,229.05
RIGHT_INDEX,183,516.78,240.72
LEFT_THUMB,0,580.34,444.28
LEFT_THUMB,1,579.29,464.14
LEFT_THUMB,2,581.68,462.52
LEFT_THUMB,3,591.32,464.61
LEFT_THUMB,4,593.90,457.20
LEFT_THUMB,5,622.21,442.81
LEFT_THUMB,6,639.18,455.89
LEFT_THUMB,7,666.34,418.77
LEFT_THUMB,8,666.62,418.55
LEFT_THUMB,9,671.51,431.75
LEFT_THUMB,10,706.97,376.98
LEFT_THUMB,11,671.11,389.17
LEFT_THUMB,12,651.62,286.25
LEFT_THUMB,13,573.63,342.37
LEFT_THUMB,14,554.98,337.50
LEFT_THUMB,15,561.52,244.75
LEFT_THUMB,16,438.18,269.40
LEFT_THUMB,17,430.16,238.52
LEFT_THUMB,18,455.62,208.25
LEFT_THUMB,19,566.02,196.32
LEFT_THUMB,20,566.22,196.55
LEFT_THUMB,21,649.55,207.53
LEFT_THUMB,22,814.45,185.57
LEFT_THUMB,23,837.35,185.63
LEFT_THUMB,24,809.90,191.95
LEFT_THUMB,25,640.45,209.52
LEFT_THUMB,26,642.00,200.77
LEFT_THUMB,27,614.68,222.65
LEFT_THUMB,28,571.86,199.11
LEFT_THUMB,29,797.11,255.11
LEFT_THUMB,30,398.40,197.06
LEFT_THUMB,31,427.72,201.02
LEFT_THUMB,32,427.36,200.40
LEFT_THUMB,33,562.89,197.23
LEFT_THUMB,34,600.75,231.21
LEFT_THUMB,35,752.99,212.43
LEFT_THUMB,36,797.06,201.44
LEFT_THUMB,37,790.60,201.74
LEFT_THUMB,38,796.34,198.61
LEFT_THUMB,39,711.45,202.00
LEFT_THUMB,40,576.63,200.17
LEFT_THUMB,41,610.56,354.97
LEFT_THUMB,42,695.93,418.05
LEFT_THUMB,43,519.10,251.47
LEFT_THUMB,44,681.80,350.66
LEFT_THUMB,45,571.34,203.98
LEFT_THUMB,46,601.58,251.19
LEFT_THUMB,47,672.82,267.25
LEFT_THUMB,48,645.70,240.22
LEFT_THUMB,49,612.38,258.64
LEFT_THUMB,50,752.94,176.64
LEFT_THUMB,51,678.61,173.61
LEFT_THUMB,52,581.99,193.70
LEFT_THUMB,53,494.32,155.77
LEFT_THUMB,54,463.02,146.97
LEFT_THUMB,55,462.98,147.07
LEFT_THUMB,56,462.22,147.97
LEFT_THUMB,57,604.71,210.08
LEFT_THUMB,58,619.70,154.39
LEFT_THUMB,59,721.57,164.39
LEFT_THUMB,60,770.03,126.82
LEFT_THUMB,61,766.78,136.21
LEFT_THUMB,62,768.34,118.45
LEFT_THUMB,63,713.23,125.39
LEFT_THUMB,64,627.33,362.94
LEFT_THUMB,65,520.39,205.60
LEFT_THUMB,66,538.12,207.18
LEFT_THUMB,67,536.00,209.66
LEFT_THUMB,68,587.60,190.03
LEFT_THUMB,69,517.87,118.77
LEFT_THUMB,70,644.69,157.26
LEFT_THUMB,71,679.81,182.15
LEFT_THUMB,72,644.57,125.22
LEFT_THUMB,73,638.17,142.88
LEFT_THUMB,74,645.03,185.82
LEFT_THUMB,75,634.12,146.33
LEFT_THUMB,76,629.94,154.85
LEFT_THUMB,77,669.75,316.70
LEFT_THUMB,78,660.49,359.75
LEFT_THUMB,79,642.38,194.05
LEFT_THUMB,80,585.87,186.30
LEFT_THUMB,83,651.74,152.18
LEFT_THUMB,84,652.95,159.69
LEFT_THUMB,85,665.43,147.17
LEFT_THUMB,86,700.85,164.97
LEFT_THUMB,87,717.66,166.37
LEFT_THUMB,89,672.62,173.53
LEFT_THUMB,90,672.60,173.61
LEFT_THUMB,91,657.91,167.77
LEFT_THUMB,92,663.29,182.78
LEFT_THUMB,93,629.87,135.85
LEFT_THUMB,94,642.33,156.26
LEFT_THUMB,95,722.07,220.15
LEFT_THUMB,96,701.34,211.21
LEFT_THUMB,97,615.48,125.72
LEFT_THUMB,98,614.50,129.63
LEFT_THUMB,99,582.09,133.76
LEFT_THUMB,103,567.84,209.43
LEFT_THUMB,104,645.49,127.84
LEFT_THUMB,105,646.71,128.42
LEFT_THUMB,106,641.75,136.50
LEFT_THUMB,107,654.48,131.52
LEFT_THUMB,108,653.63,128.45
LEFT_THUMB,109,679.36,136.85
LEFT_THUMB,111,675.99,176.59
LEFT_THUMB,112,681.74,209.10
LEFT_THUMB,113,674.03,198.10
LEFT_THUMB,114,665.84,200.32
LEFT_THUMB,115,643.29,142.81
LEFT_THUMB,116,658.73,138.11
LEFT_THUMB,117,664.93,142.06
LEFT_THUMB,118,658.30,137.32
LEFT_THUMB,119,658.83,136.30
LEFT_THUMB,120,662.92,129.09
LEFT_THUMB,121,658.03,130.42
LEFT_THUMB,122,651.60,138.95
LEFT_THUMB,125,699.18,238.98
LEFT_THUMB,127,635.85,201.51
LEFT_THUMB,128,693.06,141.05
LEFT_THUMB,129,702.46,143.13
LEFT_THUMB,130,707.91,144.52
LEFT_THUMB,131,709.41,145.85
LEFT_THUMB,132,701.77,157.48
LEFT_THUMB,133,712.86,158.83
LEFT_THUMB,134,690.43,184.38
LEFT_THUMB,135,684.74,194.03
LEFT_THUMB,136,631.65,217.79
LEFT_THUMB,137,658.26,204.04
LEFT_THUMB,138,647.31,191.04
LEFT_THUMB,140,609.13,197.01
LEFT_THUMB,141,584.63,222.38
LEFT_THUMB,142,639.11,232.65
LEFT_THUMB,143,634.19,235.78
LEFT_THUMB,144,684.56,234.57
LEFT_THUMB,145,622.63,252.78
LEFT_THUMB,146,719.51,231.51
LEFT_THUMB,147,699.09,238.66
LEFT_THUMB,148,808.07,231.56
LEFT_THUMB,149,805.86,234.90
LEFT_THUMB,150,838.91,224.32
LEFT_THUMB,151,600.53,213.63
LEFT_THUMB,152,689.89,214.42
LEFT_THUMB,153,685.17,264.26
LEFT_THUMB,154,685.72,289.62
LEFT_THUMB,155,687.82,228.96
LEFT_THUMB,156,512.32,227.83
LEFT_THUMB,157,545.02,224.87
LEFT_THUMB,158,634.86,239.09
LEFT_THUMB,159,781.81,227.55
LEFT_THUMB,160,782.55,227.92
LEFT_THUMB,161,911.09,232.75
LEFT_THUMB,162,922.75,231.12
LEFT_THUMB,163,919.97,231.77
LEFT_THUMB,164,892.45,241.21
LEFT_THUMB,165,844.90,247.52
LEFT_THUMB,166,845.45,248.46
LEFT_THUMB,167,722.58,232.47
LEFT_THUMB,168,676.11,217.87
LEFT_THUMB,169,572.12,288.77
LEFT_THUMB,170,501.25,295.34
LEFT_THUMB,171,462.12,300.28
LEFT_THUMB,172,462.01,300.17
LEFT_THUMB,173,442.48,300.56
LEFT_THUMB,174,447.07,301.38
LEFT_THUMB,175,462.88,304.48
LEFT_THUMB,176,498.99,306.47
LEFT_THUMB,177,557.23,301.48
LEFT_THUMB,178,557.37,301.76
LEFT_THUMB,179,659.15,296.87
LEFT_THUMB,180,651.57,255.99
LEFT_THUMB,181,585.75,239.39
LEFT_THUMB,182,831.55,317.77
LEFT_THUMB,183,859.52,319.60
RIGHT_THUMB,0,723.90,427.09
RIGHT_THUMB,1,639.78,435.45
RIGHT_THUMB,2,651.33,424.65
RIGHT_THUMB,3,616.53,451.39
RIGHT_THUMB,4,603.87,448.42
RIGHT_THUMB,5,607.80,410.83
RIGHT_THUMB,6,446.28,359.52
RIGHT_THUMB,7,425.72,342.13
RIGHT_THUMB,8,425.48,341.97
RIGHT_THUMB,9,435.30,327.67
RIGHT_THUMB,10,488.65,311.42
RIGHT_THUMB,11,675.03,390.45
RIGHT_THUMB,12,667.78,274.73
RIGHT_THUMB,13,785.08,256.68
RIGHT_THUMB,14,782.03,258.32
RIGHT_THUMB,15,826.99,243.75
RIGHT_THUMB,16,818.52,224.23
RIGHT_THUMB,17,772.55,217.66
RIGHT_THUMB,18,626.99,218.42
RIGHT_THUMB,19,665.15,201.22
RIGHT_THUMB,20,657.82,198.43
RIGHT_THUMB,21,643.26,223.32
RIGHT_THUMB,22,424.12,180.19
RIGHT_THUMB,23,414.85,195.62
RIGHT_THUMB,24,422.68,198.89
RIGHT_THUMB,25,626.31,196.44
RIGHT_THUMB,26,644.65,190.81
RIGHT_THUMB,27,570.09,197.97
RIGHT_THUMB,28,742.15,242.93
RIGHT_THUMB,29,405.73,195.48
RIGHT_THUMB,30,819.21,265.41
RIGHT_THUMB,31,788.72,289.12
RIGHT_THUMB,32,788.74,289.40
RIGHT_THUMB,33,710.17,306.65
RIGHT_THUMB,34,621.60,305.15
RIGHT_THUMB,35,517.32,331.17
RIGHT_THUMB,36,457.25,361.31
RIGHT_THUMB,37,442.20,367.17
RIGHT_THUMB,38,442.99,368.50
RIGHT_THUMB,39,485.62,374.68
RIGHT_THUMB,40,570.75,372.66
RIGHT_THUMB,41,610.91,306.20
RIGHT_THUMB,42,493.74,207.24
RIGHT_THUMB,43,668.02,351.96
RIGHT_THUMB,44,482.73,201.18
RIGHT_THUMB,45,720.14,389.18
RIGHT_THUMB,46,613.37,273.93
RIGHT_THUMB,47,636.50,252.47
RIGHT_THUMB,48,704.74,199.86
RIGHT_THUMB,49,709.75,197.82
RIGHT_THUMB,50,489.11,426.27
RIGHT_THUMB,51,486.85,411.65
RIGHT_THUMB,52,522.90,399.39
RIGHT_THUMB,53,614.73,312.48
RIGHT_THUMB,54,671.63,351.37
RIGHT_THUMB,55,670.74,348.48
RIGHT_THUMB,56,750.95,372.25
RIGHT_THUMB,57,677.35,264.37
RIGHT_THUMB,58,746.63,300.46
RIGHT_THUMB,59,704.65,287.02
RIGHT_THUMB,60,579.21,292.76
RIGHT_THUMB,61,576.25,287.66
RIGHT_THUMB,62,544.44,181.44
RIGHT_THUMB,63,528.82,159.79
RIGHT_THUMB,64,523.37,191.84
RIGHT_THUMB,65,501.03,198.29
RIGHT_THUMB,66,561.13,186.93
RIGHT_THUMB,67,551.01,193.46
RIGHT_THUMB,68,562.90,184.04
RIGHT_THUMB,69,639.53,186.61
RIGHT_THUMB,70,604.98,156.96
RIGHT_THUMB,71,682.60,182.60
RIGHT_THUMB,72,650.10,148.14
RIGHT_THUMB,73,643.94,154.43
RIGHT_THUMB,74,610.23,183.41
RIGHT_THUMB,75,619.41,148.38
RIGHT_THUMB,76,594.02,163.79
RIGHT_THUMB,77,565.40,183.38
RIGHT_THUMB,78,564.26,183.19
RIGHT_THUMB,79,574.78,176.04
RIGHT_THUMB,80,600.66,165.44
RIGHT_THUMB,83,658.64,159.50
RIGHT_THUMB,84,659.07,159.00
RIGHT_THUMB,85,669.15,160.18
RIGHT_THUMB,86,709.79,173.19
RIGHT_THUMB,87,734.91,169.55
RIGHT_THUMB,89,659.08,171.83
RIGHT_THUMB,90,659.15,171.64
RIGHT_THUMB,91,645.10,177.08
RIGHT_THUMB,92,638.01,182.32
RIGHT_THUMB,93,607.75,127.07
RIGHT_THUMB,94,612.89,148.67
RIGHT_THUMB,95,586.74,134.68
RIGHT_THUMB,96,607.58,137.94
RIGHT_THUMB,97,604.05,134.10
RIGHT_THUMB,98,614.07,125.36
RIGHT_THUMB,99,601.40,127.87
RIGHT_THUMB,103,632.45,149.80
RIGHT_THUMB,104,651.15,136.65
RIGHT_THUMB,105,662.73,133.57
RIGHT_THUMB,106,674.95,135.25
RIGHT_THUMB,107,674.47,137.12
RIGHT_THUMB,108,671.16,134.38
RIGHT_THUMB,109,689.78,143.48
RIGHT_THUMB,111,676.71,186.64
RIGHT_THUMB,112,678.30,211.05
RIGHT_THUMB,113,674.63,199.09
RIGHT_THUMB,114,683.75,249.54
RIGHT_THUMB,115,650.22,118.07
RIGHT_THUMB,116,659.97,132.36
RIGHT_THUMB,117,645.47,140.12
RIGHT_THUMB,118,658.75,134.48
RIGHT_THUMB,119,651.68,132.80
RIGHT_THUMB,120,662.02,126.03
RIGHT_THUMB,121,659.20,129.58
RIGHT_THUMB,122,665.05,137.61
RIGHT_THUMB,125,698.85,231.11
RIGHT_THUMB,127,698.15,149.16
RIGHT_THUMB,128,710.89,149.16
RIGHT_THUMB,129,707.80,150.37
RIGHT_THUMB,130,717.12,153.33
RIGHT_THUMB,131,717.34,154.87
RIGHT_THUMB,132,732.42,160.95
RIGHT_THUMB,133,726.56,160.99
RIGHT_THUMB,134,707.17,174.92
RIGHT_THUMB,135,680.47,192.94
RIGHT_THUMB,136,636.32,211.24
RIGHT_THUMB,137,634.13,209.65
RIGHT_THUMB,138,633.60,196.35
RIGHT_THUMB,140,561.32,203.89
RIGHT_THUMB,141,561.97,225.13
RIGHT_THUMB,142,549.81,273.88
RIGHT_THUMB,143,554.79,271.77
RIGHT_THUMB,144,562.00,271.79
RIGHT_THUMB,145,719.22,188.30
RIGHT_THUMB,146,712.04,176.14
RIGHT_THUMB,147,710.60,195.67
RIGHT_THUMB,148,805.63,237.64
RIGHT_THUMB,149,805.70,239.63
RIGHT_THUMB,150,852.64,219.80
RIGHT_THUMB,151,845.33,215.46
RIGHT_THUMB,152,790.07,227.51
RIGHT_THUMB,153,650.25,216.69
RIGHT_THUMB,154,664.26,227.99
RIGHT_THUMB,155,657.02,234.19
RIGHT_THUMB,156,613.90,237.62
RIGHT_THUMB,157,753.14,216.69
RIGHT_THUMB,158,773.95,223.93
RIGHT_THUMB,159,617.07,217.98
RIGHT_THUMB,160,614.62,216.38
RIGHT_THUMB,161,579.85,207.57
RIGHT_THUMB,162,678.98,218.75
RIGHT_THUMB,163,678.09,214.30
RIGHT_THUMB,164,690.59,230.93
RIGHT_THUMB,165,711.24,237.07
RIGHT_THUMB,166,696.36,242.51
RIGHT_THUMB,167,713.45,233.23
RIGHT_THUMB,168,676.58,233.23
RIGHT_THUMB,169,707.26,211.64
RIGHT_THUMB,170,740.51,225.98
RIGHT_THUMB,171,754.53,230.22
RIGHT_THUMB,172,754.62,230.00
RIGHT_THUMB,173,769.53,228.23
RIGHT_THUMB,174,769.59,223.36
RIGHT_THUMB,175,745.17,240.46
RIGHT_THUMB,176,717.00,242.40
RIGHT_THUMB,177,626.07,331.65
RIGHT_THUMB,178,629.25,336.27
RIGHT_THUMB,179,665.94,293.63
RIGHT_THUMB,180,640.97,240.78
RIGHT_THUMB,181,774.82,324.60
RIGHT_THUMB,182,549.92,235.50
RIGHT_THUMB,183,522.87,245.11
LEFT_HIP,0,594.65,453.10
LEFT_HIP,1,628.71,430.72
LEFT_HIP,2,627.06,429.79
LEFT_HIP,3,674.86,436.24
LEFT_HIP,4,685.67,428.43
LEFT_HIP,5,686.28,409.66
LEFT_HIP,6,674.07,399.86
